Word1	Word2	Score
成長する	割る	1.206623991444795
想像する	疑う	1.1788804731314027
推薦する	挨拶する	0.9631114422748481
犯す	裏切る	1.0432886911619204
噴火する	難破させる	0.7999875015589647
得る	ひっつかむ	0.8106596652306888
結果になる	仕える	1.0623511994754853
助言する	貸す	0.8028397908497145
出没する	傾向がある	1.1956703748846607
軽蔑する	失う	1.1185822271467916
入る	羽ばたく	1.1390774300810316
殺す	咎める	1.1881450449388142
尊敬する	怖がらせる	1.0489777002013716
拒む	しくじる	0.9164319331265787
成長する	広がる	0.6726300182545115
ひっかく	だます	0.7535727907411344
無視する	失望させる	0.9275267450602632
縮む	溶ける	0.7788776646524953
歩く	倒れる	0.802364090752388
訴える	討論する	0.9797367014964068
楽しませる	絶望する	1.3641410834217735
決める	忘れる	0.9932899682160963
配達する	提案する	1.4004763607925683
紹介する	伝える	0.6791170737649898
打ち勝つ	禁止する	1.1288163893899745
適用する	関係する	0.5528439551232645
承認する	断る	1.19480820641557
釣り合いを保つ	存在する	1.0069795867947529
こそこそ動く	曲げる	1.225551166594929
引き裂く	閉じる	1.0816735884039053
スタンプで押す	漂白する	1.3026173967342944
結ぶ	溢れる	1.270740006762637
保護する	繰り返す	1.0170923386813029
入る	巡行する	0.9497813726240386
責める	酔わせる	1.1613193309473582
おろす	合う	0.8370702121010846
向きを変える	成る	1.035045935049216
合理化する	構成する	0.9595800246317836
計算する	適用する	0.980475980124722
失う	ひっかく	1.0482437881165547
キスする	会う	0.9100308971633371
請う	祝福する	0.9061558955985399
影響する	漂白する	0.8811306582506261
吹く	横たえる	1.0039959468628206
反射する	分解する	1.2208712449071542
餌を与える	保つ	1.2295341900346637
企む	捕まえる	1.0429626353595467
こぼす	織る	0.9288976479398946
祝福する	頼る	1.0899566446950644
吸い込む	ガリガリと噛む	0.8034458104284126
ぶらぶら歩く	乗る	0.9588567739563475
巻き込む	固定する	1.0430817777846286
思い出させる	構成する	1.2482427907069296
決定する	熟考する	0.773823775148413
赤面する	におう	1.0317849793860991
制限する	抑圧する	0.42829776186245655
犯す	利用する	1.200122515865482
抑圧する	採用する	0.9409560747945315
避ける	虐待する	1.0389441073910268
跳ぶ	ぶらぶら歩く	0.7381886737839161
書く	適用する	0.8827494099587679
面する	頼る	0.911655213519487
かわす	引っぱる	1.0292808693991193
終える	従う	1.2986703651240759
ひっかく	餓死させる	0.9956648120480301
防護する	混同する	1.1705855390253537
変わる	減少する	0.9959049678509019
増す	集める	0.8416785213224715
許す	認める	0.7501522497719147
絶叫する	やじる	0.8728133182668345
狙う	生き残る	1.2653724609617076
仕える	準備する	1.0453132351506425
回す	はためく	1.3162965252094787
ぎらぎら光る	示す	0.9159324762339461
あざ笑う	犯す	0.8695307761621854
金切り声をあげる	議論する	1.0962190666537068
邪魔する	崩壊させる	0.8627400107219259
勝る	準備する	1.2015410233070165
主張する	励ます	1.001469670066188
する	締める	0.8456606006801568
再現する	ぶらぶら歩く	1.0108388300859144
忘れる	関係する	1.372235331029329
ガーガーと鳴く	すすり泣く	0.9516832767774042
評価する	意図する	0.8875202885493718
行う	捕まえる	0.7359753646760046
自粛する	作る	0.9661417429586815
挫折させる	繰り返す	1.138808186357409
揺り動かす	引きずる	0.5102869860474708
漂白する	塗る	0.8590764403401172
予測する	意味する	0.790471071466209
訪問する	飛ぶ	0.9310710051371577
さまよう	裸にする	1.1398434824175547
進める	拡大する	0.6491000908512697
したたる	散らす	1.1734670002386607
つまむ	浸す	1.0429172759826146
励ます	救助する	0.9234454736765267
回す	再現する	1.2557501563052993
採用する	仕える	0.9055532446525165
はう	再現する	1.1671009724767663
ピクピク動かす	来る	0.7797218676774479
煮込む	塗りつける	0.9327179275361049
喜ばせる	受け入れる	0.9489968315158394
溺死する	虐待する	1.1155029874475173
送る	支払う	1.3278080808202024
盗む	征服する	0.986312869656616
刈り込む	印刷する	1.0757475667946235
耕す	洗う	0.9991066286630809
恥をかかせる	怒らせる	0.5286568583211625
旅行する	回す	1.0155517577649291
出発する	ズルズル滑る	0.9601634524705942
しくじる	利用する	0.6914722644996554
行う	勝る	0.6768124672601445
まねる	吸う	0.9222547248273401
貸す	餌を与える	0.9286663975828042
盗む	避ける	1.1326541614354997
貸す	買う	1.104966717278603
征服する	襲撃する	0.9166018324686356
触れる	裂く	1.1031886666846766
調合する	加わる	1.0003988138417756
後悔する	祝う	1.172500624409481
組み立てる	批評する	1.079714549949844
憎む	反逆する	1.3072980714150304
証明する	説得する	0.9253613288089145
いらいらさせる	欲しい	1.252701426510198
むち打つ	ひったくる	0.8034954553623642
奪う	逮捕する	1.239376051359316
懇願する	感嘆する	0.6302431735071485
あざ笑う	難破させる	1.1846740973707548
祝う	泣く	1.3551754800520548
残る	落ちる	0.662412512025971
掴む	捕まえる	0.7912870041472593
投げ捨てる	組み立てる	1.2191546570155996
襲撃する	放免する	1.1564085416596568
再現する	曲げる	0.7336394778144101
強奪する	虐待する	0.7369465955106658
むち打つ	捕まえる	1.1622999374695187
反逆する	嘘をつく	1.0065002917821853
崩壊させる	面する	1.123865102525868
組み立てる	着る	0.9656581417018001
くつろがせる	保護する	0.7751641836104901
支払う	作る	1.0061553381986075
非難する	喜ぶ	1.3945114197862114
試みる	読む	1.1272200757033874
遅らせる	加速する	1.1047827005237663
散らかす	起こる	0.5816742497389378
怖がらせる	当惑させる	0.544954509078047
成長する	漂白する	0.8258960194137659
治す	断る	1.0897795725323234
再生利用する	控える	1.1232132771195706
支配する	課す	0.8159171102894134
排出する	反射する	1.0459664973195089
命令する	自白する	0.9975657490092555
反逆する	溺死する	1.194020965195777
自粛する	教育する	1.0826363671934733
投げ捨てる	つかみ取る	0.7424030421775818
日焼けさせる	曲げる	0.8346554554488347
刺す	殺す	0.5782533099692757
登る	座る	0.9459748796962467
広がる	びしょぬれにする	1.2702928104125781
歌う	納得させる	1.1471177726732669
残る	置く	0.9083278600881147
勝る	作る	0.9807982164831957
刺す	狩る	0.7723820809541612
こぼす	握る	1.0766617808783912
熟考する	知覚する	0.7097272517983996
臭う	揚げる	1.2214604473506123
驚かせる	選ぶ	1.1109446333229875
動く	押し進む	0.8245067222378576
儲ける	得る	0.9885218336940459
引き付ける	近づく	0.8619706096918376
構成する	疑う	1.3285863314013446
つまむ	試演を見る	1.0287605442825334
構成する	反証を挙げる	1.1511332743875473
組み立てる	引っ張る	0.9543332365180548
刈り込む	つかみ取る	1.0456641524408403
攻撃する	捕える	1.298052101331432
唸る	ささやく	0.6613537770080846
隠れる	舞い上がる	1.2632577001689334
撃つ	汚す	0.9462335554055781
日焼けさせる	更新する	1.0000380454105762
綴る	決める	1.1105305741256701
散らす	料理する	0.8772358315266445
裏切る	叩く	1.0439653700529494
集中する	合理化する	1.0059243085623941
卒業する	掛ける	1.121555647242638
引く	満たす	1.4401319016287994
働く	漂白する	0.9712780411932658
崩壊させる	全滅させる	0.5197537482321248
吊す	描く	0.8593455415040797
送る	提出する	1.0284590173148156
導く	横たえる	1.1923420997485605
演説する	ささやく	0.9919935006307787
嘘をつく	散布する	0.8804585921125658
景気づく	取る	0.9033458722242538
努力する	推測する	0.8864912478499236
想像する	正当化する	1.0609910200953216
引き離す	卒業する	0.9712516142805948
解放する	捧げる	1.0178361105131142
元に戻す	塗る	0.9206158633499686
つまむ	くしゃみをする	0.9666642066478323
破裂させる	下げる	1.288191701911511
再整理する	従う	1.1399013383356076
ひっつかむ	繁盛する	0.8667405256117581
成し遂げる	集中する	0.9424308233283349
立つ	さまよう	0.6995532052012428
攻撃する	偏らせる	1.215079581063196
し損なう	盗む	1.302369462246817
儲ける	取る	0.8980150802135319
ひらめく	仮定する	1.155261722254227
巡行する	跡を追う	0.8117624379842774
撃つ	餓死する	0.8642912379562929
貸す	交換する	1.0154883322463761
掘る	ひっかく	1.013817375516057
跳ぶ	ズルズル滑る	1.0185401190127812
ひっかく	砕く	0.6389701178778019
失う	破壊する	0.8899778929937275
弾む	ひざまずく	0.9611465688126736
提出する	賭けをする	0.7382208443655022
注ぐ	縫う	1.0525299615637322
批評する	なだめる	1.252045886194799
訂正する	抑圧する	0.9462019576573628
嘘をつく	殺す	0.8997456188228217
好きだ	喜ぶ	0.4767219309946998
結果になる	提出する	0.9708199691947036
建てる	引っ張る	1.0628546688093108
繋ぐ	発達させる	1.2063443269598022
奪う	騙す	0.5916438328239357
発明する	証明する	1.005113035336433
曲げる	退却する	1.0808775426140849
悩ませる	当惑させる	0.44064878471979374
走る	はためく	1.1310922331875801
警告する	吠える	1.0787969646950677
支配する	使う	0.8894029977779648
返答する	うなる	0.9819437897768427
生き残る	避ける	0.6402985409897847
ぬぐう	広がる	1.1397652944122958
抗議する	挑む	0.5570228734736192
まねる	吐く	0.8963230459203972
金切り声をあげる	表現する	1.297569845620724
失う	溺死する	0.808486714148736
絶叫する	描写する	0.9932887111105142
戦う	再生利用する	0.9429421264712373
凍る	破裂させる	1.0145479012443128
溶ける	配置する	1.1148492970207997
適用する	ためらう	1.4197051927682984
感嘆する	疲れさせる	1.0650664626193092
防御する	堕落させる	0.9891012691846162
びっこを引く	はぐれる	1.248504240847924
止める	頼む	0.9799721826452488
はためく	横たえる	1.2922354298526513
破壊する	反射する	1.1088796947365525
張る	寄り添う	1.343220244440602
征服する	処理する	1.047059262474963
散らかす	噴火する	0.9722283514977165
叱る	唸る	1.205749420258578
煙を出す	巻き込む	1.193183445929773
刺す	失敗する	1.0691530854423759
﻿誘拐する	ひったくる	0.40103738754856727
批評する	歌う	1.3020855021242688
粉砕する	影響する	0.7713627871648437
浸す	スライスする	1.216040442527003
虐待する	反逆する	1.0706945767937257
塗りつける	くすぐる	1.2046259564584259
現れる	はぐれる	1.0252555583635303
憎む	懇願する	1.3371276036181858
喜ばせる	面する	0.8985459663657389
意味する	学ぶ	0.9107341477985123
修理する	こぼす	0.7496082368520082
羽ばたく	ハイキングする	0.8854365935962527
証言する	言い訳する	0.7923220423111519
触れる	描く	1.331434408457334
教える	打ち勝つ	1.1193969950237455
ガタガタ鳴る	囀る	1.2330360385153933
痛む	感嘆する	1.1398549862672143
浸す	広がる	1.2100763061708009
反証を挙げる	読む	1.1826972261528241
解放する	防護する	0.9923115909549912
関係を否定する	砕く	0.9570595647029339
ひっかく	利用する	1.0132417625908807
統合する	失敗する	1.328994061610484
横たえる	ズルズル滑る	0.8008927657898472
訪問する	立つ	0.943367297431914
張る	治す	1.0872666282668946
まねる	痛む	1.0615257904954913
預ける	送る	1.105757135172438
再生する	減らす	1.2953557206652924
利用する	砕く	0.9002048009703267
激怒させる	好む	1.4049125428481757
ガリガリと噛む	なめる	0.5923463796595485
跳ぶ	投げる	0.7636416718262397
保持する	持っている	0.6302913366193557
結合する	発達させる	1.1653075247327485
描写する	自白する	0.8818631799160273
握る	つかみ取る	0.5085675832370332
はねあげる	出没する	0.7839592440647671
反証を挙げる	熟考する	1.052680676896114
塗る	異なる	0.8195582122505138
回す	横たえる	1.160004938083157
種をまく	置く	1.1744971669342965
衝突する	はじく	0.7733582091902244
飾る	売る	1.0799503418146585
ガタガタ鳴る	ポキッと折れる	0.6719915469834611
勝つ	従事させる	0.9285614391762019
襲いかかる	叩く	0.8329225894930795
覚えている	選ぶ	1.133476708816578
座る	巡行する	0.8592256946183046
ハイキングする	急ぐ	1.112951172685417
荷物を降ろす	押す	1.1239950352465482
入る	踊る	0.9448565105598824
憎む	恥をかかせる	0.9451706731087656
下りる	弾む	1.203658969608656
圧倒する	﻿誘拐する	0.878720300102022
落ち着かせる	失望させる	1.3306637868940365
狩る	難破させる	0.865109909632999
隠す	流れる	1.1662141918735962
粉砕する	拡大する	1.4100415494982774
勉強する	構成する	1.0883632460277028
呼ぶ	うなる	1.0453724327811906
減少する	曲げる	0.9177446260891965
ついて行く	再現する	1.1485586675839037
におう	試演を見る	0.8818246827515026
祝福する	断る	1.1791595236904178
休止する	拡大する	1.0982134459801003
捜索する	お辞儀する	1.0020068916696228
飾る	持って来る	1.1295151287457927
捕まえる	打つ	1.2722092660720776
激怒させる	祝う	1.3939242788283166
従事させる	登録する	0.7807431342213528
引き付ける	座る	1.084309970820002
つまむ	荷物を降ろす	0.8240241461664831
征服する	越える	1.0875159776906234
提出する	掴む	1.0724752821237629
答える	尋ねる	1.0943205507411566
突進する	出発する	1.1236528782754225
出発する	引き付ける	0.9500531469050432
評価する	制限する	1.0509347576649648
軽く叩く	もたらす	1.0742109117876677
歩く	曲げる	1.1663324391356542
通り過ぎる	流れる	0.8356062419908452
勉強する	知覚する	0.810717588557671
がっかりさせる	望む	1.1592130959995612
広がる	運転する	0.8794593493538589
再整理する	検査する	0.8967936439218993
磨く	日焼けさせる	0.6419190785170511
泣く	すすり泣く	0.1529360388592977
定義する	計算する	0.7078433265904106
ぴしゃりと打つ	パチパチと鳴らす	0.611181635499601
燃える	衝突する	1.0583546630633052
発明する	設計する	0.8025077183446687
動かす	ジョギングする	1.0373581242434133
挨拶する	やじる	0.9478908832627091
する	引き抜く	0.7702189666149918
広げる	ひっかく	0.8449851915744849
解放する	挫折させる	1.0495895796205545
塞ぐ	かすめる	1.1902591519611359
搾る	着る	0.9860941256150693
打つ	叩き切る	0.6265735799319234
くつろがせる	疲れさせる	1.1975428151873486
統制する	挫折させる	1.3191081195593688
シャッフルする	圧倒する	1.0478530575783112
あくびをする	まねる	1.0935246058636419
解く	分析する	0.6609079589735063
絶望する	痛む	0.7893327932896406
印刷する	こぼす	1.0783102332136025
放免する	救う	0.9890942696835995
腐敗する	卒業する	1.0012652415269887
許す	同意する	0.7813001133178734
あくびをする	見つめる	0.9279524593713834
びしょぬれにする	描く	1.1187724959919678
持って来る	ひっつかむ	1.1800770578464412
選挙する	準備する	1.034231065552929
関連づける	解く	0.6575513964697087
試演を見る	飲む	0.920526061218664
操縦する	勝つ	1.174377949342712
延期する	日焼けさせる	0.854966715726849
意味する	知る	0.8796809963520955
煮込む	散らす	1.050028932190734
繰り返す	終える	0.9705050943401524
消える	溶ける	0.9325002790032882
ささやく	描写する	0.7137373588298955
征服する	統制する	0.6807299262258607
動く	降ろす	1.359217200773655
思い出す	用心する	0.8733913112526409
落ちる	立ち退かせる	1.0575276061299117
退却する	到着する	1.0098779532452244
去る	弾む	0.99289568874276
しくじる	捕まえる	1.0613206214158473
慰める	会う	0.7785617742984224
弾む	引っ込める	1.1698716520893386
卒業する	促進する	1.2236270258450819
飛ぶ	動く	0.8518897384069071
納得させる	説得する	0.6260079718597108
振りかける	合う	1.0551972157440312
殴る	失う	1.0724075163356146
下げる	解ける	1.1751746688085094
試みる	納得させる	1.2112297285501918
用心する	関係する	1.2751550546238288
登る	導く	1.146138307370926
引く	投げる	1.051619509607685
漂白する	おろす	1.029605361153194
飛び込む	跳ぶ	1.0020844315247335
管理する	訂正する	0.9117227618757467
やじる	知らせる	0.8850655158260999
合理化する	批評する	0.9436267921249075
攻撃する	しくじる	1.1260009551604582
崇拝する	尊敬する	0.17861221323696586
昇る	跡を追う	1.0631203626682741
教える	保護する	0.9078221007073436
予測する	勉強する	0.8885858207165008
統合する	参加する	0.8208342103970944
預ける	もたらす	1.056208109282896
掛ける	減少する	1.0682364535848825
壊す	酔わせる	1.1034117551591829
再生利用する	曲げる	0.9273184054920989
住む	集まる	1.0207543605914753
催眠術をかける	反逆する	1.1198441119989688
禁止する	操縦する	1.0783853375033825
練習する	催眠術をかける	1.117410723212402
同意する	信じる	0.7076794785992555
まさる	支配する	0.9032566053839307
料理する	混合する	0.9406812574311102
蓄積する	掛ける	1.0999338029124597
断る	捧げる	1.0673004810801168
近づく	吹く	1.0815173403363458
届く	引き抜く	1.0802780425733505
数える	学ぶ	0.5331100680400115
塗る	振る	0.8592882981910744
餌を与える	浪費する	0.9199602413689426
押し進める	越える	1.193514418786614
証明する	試みる	0.9041750245974651
誓う	嘆願する	1.1964859175885303
なめる	一瞥する	0.9543977375335789
望む	落ち着かせる	0.9580944145589088
揺り動かす	舞い上がる	0.9141269579602405
聞こえる	産む	1.4067082319151172
訪問する	下りる	1.1038637216398184
危険にさらす	打つ	0.9303131218608044
繰り返す	勝利する	0.8821343228496109
好きだ	痛む	1.314339191935521
訂正する	採用する	1.1963703459481252
預ける	返す	1.018410705651572
塗りつける	握る	0.9869248021713434
引き抜く	輝く	1.1438284358375013
﻿誘拐する	し損なう	1.2911677560104218
種をまく	修理する	1.0305739815392936
はぐれる	取り付ける	1.0738408357101914
いじめる	打つ	0.4855662203708198
集中する	避難させる	1.2999100655635878
まねる	祝福する	1.1688268344147752
あくびをする	ぎらぎら光る	1.1483008434601203
下げる	ゆるめる	0.786737823128328
ぎらぎら光る	くしゃみをする	1.1044291055344717
控える	開始する	1.0084110651767473
聞こえる	ガリガリと噛む	0.7225735973460006
挽く	変装する	0.8962407323954676
取って代わる	頼る	0.8683258674679591
扱う	祝福する	1.0436841683931997
閉じる	埋める	0.4328261927124124
引き裂く	引っぱる	0.3881529867954808
がっかりさせる	いらいらさせる	0.5894819042169307
値切る	与える	0.919380262654946
滑る	はためく	1.0138191969278807
狙う	汚す	0.8666242944414375
あざ笑う	刺す	0.8668105777300154
砕く	軽蔑する	0.7804430999749162
追う	歩く	0.9315164535392347
防御する	刺す	1.16684972749486
突進する	流れる	1.1327369631104602
更新する	遅らせる	1.2508498236043606
保護する	指図する	1.291257981899196
嘘をつく	し損なう	0.9105550682083909
満たす	落ちる	1.0036349687181239
企む	裏切る	0.9770545911066204
締める	起訴する	0.9922475235840122
蹴る	掴む	0.4277762910635843
叩く	死ぬ	1.1427701776030847
逮捕する	﻿誘拐する	1.2450525694688181
保つ	引き抜く	0.8910375603614547
振る	振りかける	0.7356858945757533
購入する	保つ	0.8926756615411284
組み立てる	想像する	1.1194057668467232
悪化させる	殴る	0.9350979206918787
ごちゃ混ぜにする	怒らせる	0.8738919264158935
巡行する	ぶらぶら歩く	0.4849586012557362
知覚する	数える	1.0260132228117445
乱用する	あざ笑う	0.8293526117659917
落ち着かせる	泣く	1.181847354585271
塗る	浸す	0.9184197702302725
作る	評価する	1.000148051957683
叫ぶ	約束する	0.985168240702653
計算する	組み立てる	0.7765423933307
出発する	はためく	1.096329979586005
罰する	ひっかく	1.332615887280499
教育する	評価する	1.1434065315375235
生き残る	攻撃する	1.214285525433286
憎む	拒む	0.9359582783696588
取って代わる	会う	0.7536817158883081
羽ばたく	歩き回る	0.9698945810813627
広がる	置く	0.983370251761934
ひっかく	働く	0.874290801653305
構成する	注意する	0.988491214406189
流れる	再現する	1.0317473225076046
促進する	起訴する	0.929816353932225
ひっつかむ	注ぐ	0.9822459991008488
扱う	ふりをする	0.6487426725421702
拒む	投げつける	1.1194583506470104
溶ける	起こる	0.9925441434314628
傷つける	好きだ	1.5118642205176018
圧倒する	ぶつかる	0.9818802032081101
悩ます	壊す	0.9119825730261595
吹く	向きを変える	1.1055616227595346
裸にする	くしゃみをする	0.9276798583014044
納得させる	数える	0.9775515981516086
虐待する	責める	1.007178498788436
貸す	所有する	0.9698806818776696
シャッフルする	征服する	1.1168831297215671
つまずく	立つ	0.9948937661391323
ハイキングする	ひざまずく	0.83611186450295
倹約する	待つ	1.1772272743701913
揚げる	散らす	1.0290651611231123
ポキッと折れる	笑う	1.2016695893271387
つまずく	飛ぶ	0.9354616228700076
成し遂げる	促進する	1.1161156789088462
漂う	引き裂く	0.837097588578269
搾る	広げる	1.1414446019210296
叱責する	説明する	1.1000345204916477
返答する	引き抜く	1.0083047520087716
取って代わる	助ける	1.1157554079913476
動かす	ぶらぶら歩く	0.9678728758946656
感嘆する	ごちゃ混ぜにする	1.007447093542022
伝える	呼ぶ	0.984542724129921
再生する	元に戻す	0.7849609081644126
ひったくる	襲撃する	0.7247287313477547
吊す	立ち退かせる	1.0653222362123196
混合する	属する	0.8199771268088387
治す	ふりをする	1.0234003198350896
傷つける	感じる	0.9875903359228174
返答する	繁盛する	0.962714767961484
構成する	発明する	0.7659438043010102
除去する	はじく	0.8191541108734155
失う	催眠術をかける	1.0828476459849934
建てる	直す	0.7429099271894383
逮捕する	殺す	1.2645620551021393
見える	くじく	1.0807625037113964
ぴしゃりと打つ	ポキッと折れる	0.8009816495697339
休止する	置く	0.9625095377975669
傷つける	望む	1.287804616446978
﻿誘拐する	非難する	1.1209337862174173
起こる	失う	0.7577777349866881
来る	こそこそ動く	0.8579253396159969
議論する	なだめる	0.9935606792181123
自白する	ささやく	0.9559014153177103
現れる	走る	1.026706772142825
創造する	建てる	0.6344050896885514
返す	返答する	0.5502758646792775
むち打つ	関係を否定する	1.2449991986777202
集まる	繋ぐ	0.8531880220705726
意味する	疑う	1.1867288934910505
打つ	かき回す	1.045722344866571
倒れる	押し進む	1.159132691367733
触れる	建てる	1.1470980192888627
横たえる	急ぐ	0.9872750547419998
伝える	慰める	0.8683187096910989
気絶する	噛む	0.8370455837176963
走り書きする	発明する	0.9610045823824904
押し上げる	広げる	0.7458650931507074
くつろがせる	助言する	0.8436309282270535
怖がらせる	傷つける	0.838546496133421
掴む	軽蔑する	0.9163430360645122
跳ぶ	ジョギングする	0.8263659299826216
歩き回る	座る	0.7390722488684609
痛む	聞こえる	0.9719763920095588
集中する	訂正する	1.0534024600718226
かぎ針で編む	投げ捨てる	1.1378983869501802
産む	吐き出す	1.2620234287575989
欲しい	むかつかせる	1.2030255820444515
昇る	近づく	1.0007019437001463
処理する	戦う	1.1340922371845361
去る	羽ばたく	1.0125526577213058
消す	咳をする	1.0284187221480154
殴る	関係を否定する	1.2555447470705163
消す	いびきをかく	0.9717128464197746
会う	異なる	1.1426569834603448
恥をかかせる	赤面する	0.8230519126492524
ひざまずく	昇る	0.9641324385928514
ぎらぎら光る	もたらす	1.0091695296930225
祝う	解放する	1.052883572203837
批評する	断る	1.0072481866977054
抑圧する	選挙する	1.3134014337209945
起訴する	堕落させる	1.1860019648902649
やじる	嘘をつく	0.8623851528556996
もたらす	飲み込む	1.2781911254691125
曲げる	進入する	1.0908204815788056
刈り込む	合う	1.1885652119188834
ちくりと刺す	ひっかく	0.7207534431880174
捕まえる	偏らせる	0.9015616627469469
向きを変える	更新する	0.6632592187099857
解放する	競争する	0.9594753548059949
操縦する	促進する	0.8640884214352075
止める	招待する	1.160794519618854
選挙する	再整理する	0.8363591165956239
投げ捨てる	着る	1.1556155808785822
思い出させる	提案する	1.0823085186139305
卒業する	打ち勝つ	1.0181591823686906
混合する	増やす	1.3174271858062852
軽蔑する	むち打つ	0.7458106874967462
捕える	シャッフルする	0.9340500131450977
管理する	勝つ	0.8978626547648211
起訴する	しくじる	0.9544724127586659
立ちのく	到着する	0.9571236843001705
走る	滑る	1.0438579835295874
驚かせる	疲れさせる	0.886061261951329
登る	飛び込む	0.774332808839176
減らす	控える	0.8811760016753829
赤らむ	聞こえる	1.3999748730394028
貸す	捜す	0.9704349455398821
調査する	自粛する	1.0835287336191861
成る	広げる	0.7207943089590263
解散させる	したたる	1.2542703505066033
攻撃する	軽蔑する	0.8301624423752287
起こす	もたらす	1.0272886807292834
抗議する	討論する	1.269108391955396
塗る	広げる	1.0748224412358331
進める	減じる	1.2706471930333745
すすぐ	種をまく	1.052649195589588
出発する	回す	1.0275175241011998
失敗する	越える	1.4851630542196013
逮捕する	ひっかく	1.263751371646076
びっこを引く	ぶらぶら歩く	0.6895196334893033
ピクピク動かす	つまずく	0.9053914088360974
搾る	建てる	0.9866442229786992
解放する	従事させる	1.235372777423836
合理化する	提案する	0.8382713480316172
舞い上がる	散らかす	0.5754111735312717
泳ぐ	漂う	0.5307060024241051
進入する	座る	1.101329269935387
広がる	スタンプで押す	1.0249830182674013
設計する	教える	1.044622244624917
くすぐる	変装する	0.9860350158562361
する	供給する	0.8867836915509025
投げ捨てる	塗る	1.230737085204099
がぶ飲みする	むしゃむしゃ食べる	0.8494134925292302
請う	指図する	1.0056429820559285
ごちゃ混ぜにする	殺す	1.320779603572485
組織する	卒業する	1.286000876324209
思う	泣く	0.872018932514368
流れる	動かす	1.0600988268996767
引っ張る	搾る	0.8942963332775377
引く	漂う	1.057891181839909
責める	攻撃する	1.071964715463953
飾る	建てる	0.7923274437750404
証明する	用心する	1.15014373439321
捕まえる	授与する	1.105090909039132
張る	祝福する	1.215219203974182
供給する	景気づく	1.0160672999039437
判断する	説得する	0.802818176350814
縮む	反射する	1.1328475459362708
発表する	絶叫する	0.913435357880096
現れる	つまずく	1.0222750204853368
攻撃する	難破させる	1.0011735233958021
はう	こそこそ動く	0.9060509531928582
意見が合わない	協力する	1.0300808497901548
輝く	飲む	0.9684799390920446
楽しむ	無視する	1.305001501841404
討論する	描写する	0.9626131202146221
存在する	保持する	0.7873346386632696
あせる	傷つける	0.7642189720238898
崇拝する	あせる	0.9815404218829603
ついて行く	ピクピク動かす	1.0928877811039244
散らす	除去する	0.9744175269573501
咳をする	飲み込む	0.5838354151279836
明らかにする	組み立てる	0.9633278815346097
加わる	参加する	0.7574294083084591
繰り返す	くつろがせる	0.8734868494756441
崇拝する	痛む	1.242089946974478
掛ける	加わる	0.853270032925537
搾る	つかみ取る	1.0029552518939462
貸す	頼む	0.8237626324060223
あせる	当惑させる	0.6660589763444408
吠える	要求する	1.2841099800703895
揺れる	突進する	0.9719957400511962
がっかりさせる	ごちゃ混ぜにする	0.9725362462518388
面する	反対する	1.1137764544798583
制限する	検査する	1.0642277279177137
跳ぶ	追う	0.7473620681541385
着る	漂白する	0.6587942126628967
採用する	見つける	1.053023850518137
討論する	議論する	0.07071646564375185
衝突する	解散させる	0.9329203117466228
くつろがせる	聴く	1.0941248794447216
検査する	勝利する	1.2041333372981544
処理する	解放する	0.9648555045062092
評価する	発明する	1.0211135454000642
預ける	保つ	0.9690642679166535
休止する	倹約する	1.0148655861023024
直す	こぼす	0.8064511887204858
耕す	スタンプで押す	1.0412836044056313
提案する	届く	1.3530812732957513
予測する	反証を挙げる	1.2844737401974413
登る	引き付ける	1.0522143685512861
更新する	腐敗する	1.071091612705267
触れる	ひっつかむ	0.6856815940701799
くすぐる	覆う	1.0403698109621422
﻿誘拐する	溺死する	1.3647102731235954
まねる	慰める	0.9031993815954441
計算する	疑う	1.116853755250058
嘘をつく	自白する	1.0812177378671743
欲しい	驚かせる	1.1323995670129012
捜す	混同する	1.2572916801710392
痛む	うたた寝する	1.0423158572665232
征服する	自粛する	1.1586509605502813
到着する	漂う	1.234929680563806
適用する	思い出させる	1.1270245566280397
企む	反対する	1.0016218978145173
燃える	縮む	1.0329573630056714
つまむ	組み立てる	1.0269043793729125
賭ける	返答する	1.0648490703764377
変装する	包む	0.6637284513783173
設計する	押し進める	0.8950598645919147
走り書きする	想像する	0.8745794432071922
塗る	終わる	1.0575552803997033
刈り取る	煮込む	1.1314372976602303
がぶ飲みする	ガリガリと噛む	0.8999029866876899
反対する	いじめる	1.0417021419607835
結果になる	保つ	0.9943319835985268
吐く	飲む	0.6617069701877264
昇る	再現する	1.1901299543525192
忘れる	予測する	1.4491907371145474
叱る	叫ぶ	0.6304586482427029
窒息させる	反対する	1.1213768580376124
行う	押し進める	0.6922506530666898
扱う	捜す	0.9210363111108838
変える	元に戻す	1.170102769917655
縫う	投げ捨てる	1.247936891022786
砕く	犯す	0.9102713172142148
祝う	拒む	1.2521021485739712
投げる	引き裂く	0.9639297390899513
修理する	つかみ取る	0.7825993316859919
いびきをかく	見つめる	0.9077260619065312
信じる	競争する	0.9534884996713937
つまむ	見る	0.8494448908034501
滑る	再現する	1.028373809628323
浪費する	取る	1.1232738142897294
あせる	喜ばせる	1.1828775032517842
引き付ける	出席する	1.17144259744492
進入する	倒れる	1.0943989397652294
知覚する	決定する	1.1070738336049697
投げ捨てる	浸す	1.1789643970930475
かすめる	曲げる	0.9707067033248672
打つ	ちくりと刺す	0.7250718325223584
設計する	努力する	0.7442278591885882
